Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2016-02-06T00:00:00Z,2016.0983607,6260,6390,1002.62
2016-02-07T00:00:00Z,2016.1010929,6773,6398,992.06
2016-02-08T00:00:00Z,2016.1038251,7125,6433,985.95
2016-02-09T00:00:00Z,2016.1065574,7338,6436,982.02
2016-02-10T00:00:00Z,2016.1092896,7047,6430,987.41
2016-02-11T00:00:00Z,2016.1120219,6894,6474,991.29
2016-02-12T00:00:00Z,2016.1147541,6679,6447,994.98
2016-02-13T00:00:00Z,2016.1174863,6371,6407,1000.56
2016-02-14T00:00:00Z,2016.1202186,6264,6419,1003.08
2016-02-15T00:00:00Z,2016.1229508,6130,6379,1005.15
2016-02-16T00:00:00Z,2016.1256831,5654,6409,1016.73
2016-02-17T00:00:00Z,2016.1284153,5561,6408,1018.93
2016-02-18T00:00:00Z,2016.1311475,5621,6395,1017.23
2016-02-19T00:00:00Z,2016.1338798,5892,6392,1010.75
2016-02-20T00:00:00Z,2016.1366120,6157,6421,1005.46
2016-02-21T00:00:00Z,2016.1393443,6730,6436,993.73
2016-02-22T00:00:00Z,2016.1420765,7106,6460,986.89
2016-02-23T00:00:00Z,2016.1448087,7268,6478,984.21
2016-02-24T00:00:00Z,2016.1475410,7133,6507,987.37
2016-02-25T00:00:00Z,2016.1502732,6866,6500,992.36
2016-02-26T00:00:00Z,2016.1530055,6682,6466,995.31
2016-02-27T00:00:00Z,2016.1557377,6442,6414,999.19
2016-02-28T00:00:00Z,2016.1584699,5882,6383,1010.87
2016-02-29T00:00:00Z,2016.1612022,5547,6371,1018.47
2016-03-01T00:00:00Z,2016.1639344,5663,6405,1016.41
2016-03-02T00:00:00Z,2016.1666667,5946,6474,1011.25
2016-03-03T00:00:00Z,2016.1693989,5908,6483,1012.33
2016-03-04T00:00:00Z,2016.1721311,5764,6492,1015.84
2016-03-05T00:00:00Z,2016.1748634,5932,6498,1012.07
2016-03-06T00:00:00Z,2016.1775956,5958,6464,1010.76
2016-03-07T00:00:00Z,2016.1803279,6014,6391,1007.97
2016-03-08T00:00:00Z,2016.1830601,5925,6390,1009.96
2016-03-09T00:00:00Z,2016.1857923,5783,6421,1013.92
2016-03-10T00:00:00Z,2016.1885246,5463,6462,1022.48
2016-03-11T00:00:00Z,2016.1912568,5365,6460,1024.86
2016-03-12T00:00:00Z,2016.1939891,5201,6435,1028.52
2016-03-13T00:00:00Z,2016.1967213,5342,6428,1024.82
2016-03-14T00:00:00Z,2016.1994536,5336,6392,1024.15
2016-03-15T00:00:00Z,2016.2021858,5421,6362,1021.39
2016-03-16T00:00:00Z,2016.2049180,5675,6367,1015.35
2016-03-17T00:00:00Z,2016.2076503,6077,6362,1005.96
2016-03-18T00:00:00Z,2016.2103825,6167,6425,1005.30
2016-03-19T00:00:00Z,2016.2131148,6338,6425,1001.59
2016-03-20T00:00:00Z,2016.2158470,6397,6440,1000.65
2016-03-21T00:00:00Z,2016.2185792,6304,6462,1003.13
2016-03-22T00:00:00Z,2016.2213115,6152,6449,1006.13
2016-03-23T00:00:00Z,2016.2240437,6156,6421,1005.44
2016-03-24T00:00:00Z,2016.2267760,6277,6378,1001.90
2016-03-25T00:00:00Z,2016.2295082,6373,6344,999.15
2016-03-26T00:00:00Z,2016.2322404,6149,6337,1003.82
2016-03-27T00:00:00Z,2016.2349727,6314,6344,1000.39
2016-03-28T00:00:00Z,2016.2377049,6225,6412,1003.75
2016-03-29T00:00:00Z,2016.2404372,6251,6405,1003.08
2016-03-30T00:00:00Z,2016.2431694,6430,6423,999.62
2016-03-31T00:00:00Z,2016.2459016,6320,6454,1002.60
2016-04-01T00:00:00Z,2016.2486339,6206,6500,1006.01
2016-04-02T00:00:00Z,2016.2513661,5907,6510,1012.90
2016-04-03T00:00:00Z,2016.2540984,5776,6489,1015.49
2016-04-04T00:00:00Z,2016.2568306,5804,6487,1014.79
2016-04-05T00:00:00Z,2016.2595628,6086,6485,1008.34
2016-04-06T00:00:00Z,2016.2622951,6643,6495,996.81
2016-04-07T00:00:00Z,2016.2650273,6851,6473,992.10
2016-04-08T00:00:00Z,2016.2677596,6769,6463,993.53
2016-04-09T00:00:00Z,2016.2704918,6362,6481,1002.31
2016-04-10T00:00:00Z,2016.2732240,5799,6486,1014.96
2016-04-11T00:00:00Z,2016.2759563,5561,6416,1019.08
2016-04-12T00:00:00Z,2016.2786885,5962,6440,1010.19
2016-04-13T00:00:00Z,2016.2814208,5941,6434,1010.57
2016-04-14T00:00:00Z,2016.2841530,5837,6358,1011.34
2016-04-15T00:00:00Z,2016.2868852,6157,6328,1003.47
2016-04-16T00:00:00Z,2016.2896175,6260,6352,1001.73
2016-04-17T00:00:00Z,2016.2923497,6465,6384,998.07
2016-04-18T00:00:00Z,2016.2950820,6702,6432,994.20
2016-04-19T00:00:00Z,2016.2978142,6590,6428,996.41
2016-04-20T00:00:00Z,2016.3005464,6023,6410,1008.19
2016-04-21T00:00:00Z,2016.3032787,5994,6378,1008.15
2016-04-22T00:00:00Z,2016.3060109,6156,6356,1004.08
2016-04-23T00:00:00Z,2016.3087432,6098,6350,1005.23
2016-04-24T00:00:00Z,2016.3114754,5951,6382,1009.22
2016-04-25T00:00:00Z,2016.3142077,6059,6391,1007.00
2016-04-26T00:00:00Z,2016.3169399,5942,6386,1009.52
2016-04-27T00:00:00Z,2016.3196721,6015,6415,1008.57
2016-04-28T00:00:00Z,2016.3224044,5559,6450,1019.85
2016-04-29T00:00:00Z,2016.3251366,5443,6489,1023.54
2016-04-30T00:00:00Z,2016.3278689,5353,6507,1026.13
2016-05-01T00:00:00Z,2016.3306011,5468,6476,1022.63
2016-05-02T00:00:00Z,2016.3333333,5588,6460,1019.37
2016-05-03T00:00:00Z,2016.3360656,5704,6439,1016.15
2016-05-04T00:00:00Z,2016.3387978,5577,6420,1018.77
2016-05-05T00:00:00Z,2016.3415301,5507,6449,1021.08
2016-05-06T00:00:00Z,2016.3442623,5618,6430,1017.99
2016-05-07T00:00:00Z,2016.3469945,5535,6407,1019.52
2016-05-08T00:00:00Z,2016.3497268,5553,6395,1018.83
2016-05-09T00:00:00Z,2016.3524590,5431,6396,1021.85
2016-05-10T00:00:00Z,2016.3551913,5707,6420,1015.67
2016-05-11T00:00:00Z,2016.3579235,5693,6467,1016.99
2016-05-12T00:00:00Z,2016.3606557,6090,6483,1008.28
2016-05-13T00:00:00Z,2016.3633880,6336,6501,1003.22
2016-05-14T00:00:00Z,2016.3661202,6364,6507,1002.75
2016-05-15T00:00:00Z,2016.3688525,6294,6463,1003.36
2016-05-16T00:00:00Z,2016.3715847,6272,6451,1003.58
2016-05-17T00:00:00Z,2016.3743169,6400,6424,1000.25
2016-05-18T00:00:00Z,2016.3770492,6136,6408,1005.61
2016-05-19T00:00:00Z,2016.3797814,6058,6384,1006.85
2016-05-20T00:00:00Z,2016.3825137,5716,6328,1013.48
2016-05-21T00:00:00Z,2016.3852459,5901,6346,1009.60
2016-05-22T00:00:00Z,2016.3879781,5862,6387,1011.33
2016-05-23T00:00:00Z,2016.3907104,5782,6402,1013.51
2016-05-24T00:00:00Z,2016.3934426,5798,6425,1013.63
2016-05-25T00:00:00Z,2016.3961749,5773,6466,1015.06
2016-05-26T00:00:00Z,2016.3989071,5705,6499,1017.39
2016-05-27T00:00:00Z,2016.4016393,5449,6496,1023.50
2016-05-28T00:00:00Z,2016.4043716,5319,6464,1026.10
2016-05-29T00:00:00Z,2016.4071038,5417,6465,1023.65
2016-05-30T00:00:00Z,2016.4098361,5466,6448,1022.08
2016-05-31T00:00:00Z,2016.4125683,5507,6463,1021.39
2016-06-01T00:00:00Z,2016.4153005,5561,6472,1020.26
2016-06-02T00:00:00Z,2016.4180328,5666,6517,1018.67
2016-06-03T00:00:00Z,2016.4207650,6133,6562,1008.89
2016-06-04T00:00:00Z,2016.4234973,6054,6582,1011.06
2016-06-05T00:00:00Z,2016.4262295,5746,6557,1017.62
2016-06-06T00:00:00Z,2016.4289617,5629,6530,1019.81
2016-06-07T00:00:00Z,2016.4316940,6088,6522,1009.12
2016-06-08T00:00:00Z,2016.4344262,6790,6538,994.70
2016-06-09T00:00:00Z,2016.4371585,6690,6560,997.09
2016-06-10T00:00:00Z,2016.4398907,6259,6567,1006.28
2016-06-11T00:00:00Z,2016.4426230,5956,6554,1012.69
2016-06-12T00:00:00Z,2016.4453552,6115,6531,1008.66
2016-06-13T00:00:00Z,2016.4480874,6374,6474,1001.88
2016-06-14T00:00:00Z,2016.4508197,6287,6403,1002.25
2016-06-15T00:00:00Z,2016.4535519,5935,6363,1009.15
2016-06-16T00:00:00Z,2016.4562842,5906,6326,1009.07
2016-06-17T00:00:00Z,2016.4590164,6263,6318,1000.93
2016-06-18T00:00:00Z,2016.4617486,6589,6347,994.74
2016-06-19T00:00:00Z,2016.4644809,6390,6397,1000.02
2016-06-20T00:00:00Z,2016.4672131,5923,6465,1011.60
2016-06-21T00:00:00Z,2016.4699454,5960,6500,1011.48
2016-06-22T00:00:00Z,2016.4726776,5877,6526,1013.92
2016-06-23T00:00:00Z,2016.4754098,5628,6440,1017.97
2016-06-24T00:00:00Z,2016.4781421,5736,6433,1015.24
2016-06-25T00:00:00Z,2016.4808743,5856,6409,1011.94
2016-06-26T00:00:00Z,2016.4836066,5761,6413,1014.24
2016-06-27T00:00:00Z,2016.4863388,5909,6411,1010.80
2016-06-28T00:00:00Z,2016.4890710,5995,6427,1009.17
2016-06-29T00:00:00Z,2016.4918033,5933,6447,1010.98
2016-06-30T00:00:00Z,2016.4945355,6007,6481,1010.02
2016-07-01T00:00:00Z,2016.4972678,6012,6465,1009.56
2016-07-02T00:00:00Z,2016.5000000,6045,6468,1008.91
2016-07-03T00:00:00Z,2016.5027322,6143,6480,1006.98
2016-07-04T00:00:00Z,2016.5054645,6229,6500,1005.55
2016-07-05T00:00:00Z,2016.5081967,6814,6537,994.17
2016-07-06T00:00:00Z,2016.5109290,7027,6555,990.36
2016-07-07T00:00:00Z,2016.5136612,6829,6540,993.92
2016-07-08T00:00:00Z,2016.5163934,6586,6455,997.04
2016-07-09T00:00:00Z,2016.5191257,6527,6452,998.19
2016-07-10T00:00:00Z,2016.5218579,6382,6402,1000.17
2016-07-11T00:00:00Z,2016.5245902,6382,6386,999.83
2016-07-12T00:00:00Z,2016.5273224,6561,6350,995.35
2016-07-13T00:00:00Z,2016.5300546,6403,6330,998.22
2016-07-14T00:00:00Z,2016.5327869,6125,6327,1004.15
2016-07-15T00:00:00Z,2016.5355191,5963,6344,1008.11
2016-07-16T00:00:00Z,2016.5382514,6307,6370,1001.12
2016-07-17T00:00:00Z,2016.5409836,6287,6419,1002.56
2016-07-18T00:00:00Z,2016.5437158,6183,6454,1005.56
2016-07-19T00:00:00Z,2016.5464481,5925,6478,1011.81
2016-07-20T00:00:00Z,2016.5491803,5593,6367,1017.29
2016-07-21T00:00:00Z,2016.5519126,5514,6346,1018.74
2016-07-22T00:00:00Z,2016.5546448,5553,6385,1018.62
2016-07-23T00:00:00Z,2016.5573770,5625,6419,1017.59
2016-07-24T00:00:00Z,2016.5601093,5662,6433,1016.99
2016-07-25T00:00:00Z,2016.5628415,5733,6415,1014.95
2016-07-26T00:00:00Z,2016.5655738,5891,6454,1012.09
2016-07-27T00:00:00Z,2016.5683060,6030,6460,1009.07
2016-07-28T00:00:00Z,2016.5710383,6083,6493,1008.55
2016-07-29T00:00:00Z,2016.5737705,6149,6489,1007.03
2016-07-30T00:00:00Z,2016.5765027,6322,6515,1003.83
2016-07-31T00:00:00Z,2016.5792350,6499,6537,1000.55
2016-08-01T00:00:00Z,2016.5819672,6449,6571,1002.29
2016-08-02T00:00:00Z,2016.5846995,6397,6552,1003.00
2016-08-03T00:00:00Z,2016.5874317,6218,6454,1004.80
2016-08-04T00:00:00Z,2016.5901639,6271,6467,1003.91
2016-08-05T00:00:00Z,2016.5928962,6216,6488,1005.55
2016-08-06T00:00:00Z,2016.5956284,6038,6454,1008.76
2016-08-07T00:00:00Z,2016.5983607,6115,6435,1006.66
2016-08-08T00:00:00Z,2016.6010929,6516,6452,998.46
2016-08-09T00:00:00Z,2016.6038251,6760,6425,992.89
2016-08-10T00:00:00Z,2016.6065574,6305,6416,1002.16
2016-08-11T00:00:00Z,2016.6092896,6223,6430,1004.19
2016-08-12T00:00:00Z,2016.6120219,6304,6460,1003.06
2016-08-13T00:00:00Z,2016.6147541,6426,6484,1000.99
2016-08-14T00:00:00Z,2016.6174863,6209,6517,1006.31
2016-08-15T00:00:00Z,2016.6202186,6006,6514,1010.73
2016-08-16T00:00:00Z,2016.6229508,5988,6510,1011.05
2016-08-17T00:00:00Z,2016.6256831,5758,6528,1016.74
2016-08-18T00:00:00Z,2016.6284153,5618,6498,1019.44
2016-08-19T00:00:00Z,2016.6311475,5735,6467,1016.00
2016-08-20T00:00:00Z,2016.6338798,5838,6436,1012.93
2016-08-21T00:00:00Z,2016.6366120,5738,6415,1014.83
2016-08-22T00:00:00Z,2016.6393443,5847,6419,1012.41
2016-08-23T00:00:00Z,2016.6420765,5826,6479,1014.12
2016-08-24T00:00:00Z,2016.6448087,5557,6443,1019.75
2016-08-25T00:00:00Z,2016.6475410,5875,6467,1012.76
2016-08-26T00:00:00Z,2016.6502732,5946,6498,1011.77
2016-08-27T00:00:00Z,2016.6530055,6809,6526,994.21
2016-08-28T00:00:00Z,2016.6557377,5859,6556,1014.94
2016-08-29T00:00:00Z,2016.6584699,6114,6572,1009.55
2016-08-30T00:00:00Z,2016.6612022,6332,6570,1004.74
2016-08-31T00:00:00Z,2016.6639344,6124,6525,1008.33
2016-09-01T00:00:00Z,2016.6666667,6445,6469,1000.27
2016-09-02T00:00:00Z,2016.6693989,6370,6440,1001.25
2016-09-03T00:00:00Z,2016.6721311,6100,6410,1006.45
2016-09-04T00:00:00Z,2016.6748634,6159,6400,1004.95
2016-09-05T00:00:00Z,2016.6775956,5877,6413,1011.57
2016-09-06T00:00:00Z,2016.6803279,5901,6430,1011.44
2016-09-07T00:00:00Z,2016.6830601,6507,6443,998.42
2016-09-08T00:00:00Z,2016.6857923,5988,6438,1009.61
2016-09-09T00:00:00Z,2016.6885246,5773,6457,1014.89
2016-09-10T00:00:00Z,2016.6912568,5946,6505,1011.89
2016-09-11T00:00:00Z,2016.6939891,6174,6507,1006.90
2016-09-12T00:00:00Z,2016.6967213,6145,6523,1007.88
2016-09-13T00:00:00Z,2016.6994536,5629,6542,1020.09
2016-09-14T00:00:00Z,2016.7021858,5722,6569,1018.44
2016-09-15T00:00:00Z,2016.7049180,5872,6573,1015.03
2016-09-16T00:00:00Z,2016.7076503,5598,6581,1021.63
2016-09-17T00:00:00Z,2016.7103825,5552,6579,1022.69
2016-09-18T00:00:00Z,2016.7131148,5606,6507,1019.91
2016-09-19T00:00:00Z,2016.7158470,5704,6498,1017.37
2016-09-20T00:00:00Z,2016.7185792,5527,6484,1021.33
2016-09-21T00:00:00Z,2016.7213115,5439,6487,1023.56
2016-09-22T00:00:00Z,2016.7240437,5427,6498,1024.10
2016-09-23T00:00:00Z,2016.7267760,5735,6487,1016.42
2016-09-24T00:00:00Z,2016.7295082,5936,6504,1012.12
2016-09-25T00:00:00Z,2016.7322404,5770,6517,1016.21
2016-09-26T00:00:00Z,2016.7349727,5588,6538,1020.97
2016-09-27T00:00:00Z,2016.7377049,5612,6488,1019.37
2016-09-28T00:00:00Z,2016.7404372,6355,6464,1002.15
2016-09-29T00:00:00Z,2016.7431694,7087,6456,987.44
2016-09-30T00:00:00Z,2016.7459016,7742,6476,975.68
2016-10-01T00:00:00Z,2016.7486339,6978,6492,990.12
2016-10-02T00:00:00Z,2016.7513661,6069,6504,1009.20
2016-10-03T00:00:00Z,2016.7540984,5335,6500,1026.56
2016-10-04T00:00:00Z,2016.7568306,4728,6523,1043.27
2016-10-05T00:00:00Z,2016.7595628,4770,6530,1042.22
2016-10-06T00:00:00Z,2016.7622951,4990,6553,1036.56
2016-10-07T00:00:00Z,2016.7650273,4990,6574,1036.99
2016-10-08T00:00:00Z,2016.7677596,4981,6608,1037.95
2016-10-09T00:00:00Z,2016.7704918,4947,6636,1039.45
2016-10-10T00:00:00Z,2016.7732240,5004,6616,1037.49
2016-10-11T00:00:00Z,2016.7759563,5171,6620,1033.15
2016-10-12T00:00:00Z,2016.7786885,5220,6585,1031.12
2016-10-13T00:00:00Z,2016.7814208,5207,6534,1030.43
2016-10-14T00:00:00Z,2016.7841530,5206,6592,1031.66
2016-10-15T00:00:00Z,2016.7868852,5078,6505,1033.21
2016-10-16T00:00:00Z,2016.7896175,5195,6526,1030.57
2016-10-17T00:00:00Z,2016.7923497,5211,6503,1029.69
2016-10-18T00:00:00Z,2016.7950820,5400,6511,1025.03
2016-10-19T00:00:00Z,2016.7978142,5366,6524,1026.17
2016-10-20T00:00:00Z,2016.8005464,5157,6541,1031.89
2016-10-21T00:00:00Z,2016.8032787,5039,6556,1035.32
2016-10-22T00:00:00Z,2016.8060109,4940,6601,1038.94
2016-10-23T00:00:00Z,2016.8087432,4914,6611,1039.85
2016-10-24T00:00:00Z,2016.8114754,4962,6564,1037.56
2016-10-25T00:00:00Z,2016.8142077,5317,6535,1027.68
2016-10-26T00:00:00Z,2016.8169399,5677,6481,1017.65
2016-10-27T00:00:00Z,2016.8196721,6018,6487,1009.95
2016-10-28T00:00:00Z,2016.8224044,6685,6486,995.68
2016-10-29T00:00:00Z,2016.8251366,6414,6490,1001.41
2016-10-30T00:00:00Z,2016.8278689,5815,6491,1014.64
2016-10-31T00:00:00Z,2016.8306011,5647,6533,1019.44
2016-11-01T00:00:00Z,2016.8333333,5877,6583,1015.09
2016-11-02T00:00:00Z,2016.8360656,5960,6565,1012.83
2016-11-03T00:00:00Z,2016.8387978,5912,6551,1013.62
2016-11-04T00:00:00Z,2016.8415301,5717,6565,1018.45
2016-11-05T00:00:00Z,2016.8442623,5636,6623,1021.57
2016-11-06T00:00:00Z,2016.8469945,5622,6666,1022.77
2016-11-07T00:00:00Z,2016.8497268,5576,6670,1023.97
2016-11-08T00:00:00Z,2016.8524590,5497,6660,1025.68
2016-11-09T00:00:00Z,2016.8551913,5549,6645,1024.12
2016-11-10T00:00:00Z,2016.8579235,5651,6621,1021.19
2016-11-11T00:00:00Z,2016.8606557,6028,6602,1012.03
2016-11-12T00:00:00Z,2016.8633880,5858,6602,1015.92
2016-11-13T00:00:00Z,2016.8661202,5538,6553,1022.52
2016-11-14T00:00:00Z,2016.8688525,5553,6536,1021.81
2016-11-15T00:00:00Z,2016.8715847,6087,6542,1009.59
2016-11-16T00:00:00Z,2016.8743169,6485,6568,1001.46
2016-11-17T00:00:00Z,2016.8770492,6877,6615,994.51
2016-11-18T00:00:00Z,2016.8797814,6747,6634,997.50
2016-11-19T00:00:00Z,2016.8825137,6977,6651,993.35
2016-11-20T00:00:00Z,2016.8852459,6402,6677,1005.46
2016-11-21T00:00:00Z,2016.8879781,6253,6657,1008.24
2016-11-22T00:00:00Z,2016.8907104,6042,6539,1010.46
2016-11-23T00:00:00Z,2016.8934426,6231,6490,1005.27
2016-11-24T00:00:00Z,2016.8961749,6214,6502,1005.89
2016-11-25T00:00:00Z,2016.8989071,6095,6507,1008.71
2016-11-26T00:00:00Z,2016.9016393,7243,6497,985.12
2016-11-27T00:00:00Z,2016.9043716,6348,6515,1003.46
2016-11-28T00:00:00Z,2016.9071038,5950,6533,1012.40
2016-11-29T00:00:00Z,2016.9098361,6299,6547,1005.19
2016-11-30T00:00:00Z,2016.9125683,7275,6583,986.25
2016-12-01T00:00:00Z,2016.9153005,7228,6606,987.62
2016-12-02T00:00:00Z,2016.9180328,6516,6608,1001.70
2016-12-03T00:00:00Z,2016.9207650,6017,6657,1013.42
2016-12-04T00:00:00Z,2016.9234973,6551,6678,1002.83
2016-12-05T00:00:00Z,2016.9262295,6690,6676,999.80
2016-12-06T00:00:00Z,2016.9289617,5872,6630,1016.22
2016-12-07T00:00:00Z,2016.9316940,6664,6629,999.06
2016-12-08T00:00:00Z,2016.9344262,7075,6655,991.48
2016-12-09T00:00:00Z,2016.9371585,6915,6625,994.02
2016-12-10T00:00:00Z,2016.9398907,6465,6592,1002.38
2016-12-11T00:00:00Z,2016.9426230,6245,6589,1007.01
2016-12-12T00:00:00Z,2016.9453552,6148,6566,1008.66
2016-12-13T00:00:00Z,2016.9480874,6352,6585,1004.64
2016-12-14T00:00:00Z,2016.9508197,5958,6619,1013.99
2016-12-15T00:00:00Z,2016.9535519,5891,6615,1015.42
2016-12-16T00:00:00Z,2016.9562842,5752,6609,1018.52
2016-12-17T00:00:00Z,2016.9590164,5943,6628,1014.52
2016-12-18T00:00:00Z,2016.9617486,5965,6601,1013.44
2016-12-19T00:00:00Z,2016.9644809,6017,6535,1010.91
2016-12-20T00:00:00Z,2016.9672131,6029,6518,1010.32
2016-12-21T00:00:00Z,2016.9699454,6303,6523,1004.48
2016-12-22T00:00:00Z,2016.9726776,6571,6524,998.79
2016-12-23T00:00:00Z,2016.9754098,6658,6530,997.14
2016-12-24T00:00:00Z,2016.9781421,7224,6511,985.94
2016-12-25T00:00:00Z,2016.9808743,7308,6475,983.41
2016-12-26T00:00:00Z,2016.9836066,7662,6485,977.27
2016-12-27T00:00:00Z,2016.9863388,6804,6475,993.45
2016-12-28T00:00:00Z,2016.9890710,5615,6489,1019.37
2016-12-29T00:00:00Z,2016.9918033,6102,6528,1008.87
2016-12-30T00:00:00Z,2016.9945355,6682,6583,997.96
2016-12-31T00:00:00Z,2016.9972678,7423,6634,984.59
2017-01-01T00:00:00Z,2017.0000000,6814,6629,996.07
2017-01-02T00:00:00Z,2017.0027397,6473,6647,1003.35
2017-01-03T00:00:00Z,2017.0054795,6500,6664,1003.14
2017-01-04T00:00:00Z,2017.0082192,5895,6641,1015.97
2017-01-05T00:00:00Z,2017.0109589,5352,6626,1028.63
2017-01-06T00:00:00Z,2017.0136986,5487,6566,1024.14
2017-01-07T00:00:00Z,2017.0164384,6285,6584,1006.07
2017-01-08T00:00:00Z,2017.0191781,6324,6563,1004.90
2017-01-09T00:00:00Z,2017.0219178,6551,6585,1000.46
2017-01-10T00:00:00Z,2017.0246575,6654,6572,998.09
2017-01-11T00:00:00Z,2017.0273973,7213,6633,988.47
2017-01-12T00:00:00Z,2017.0301370,7547,6682,983.30
2017-01-13T00:00:00Z,2017.0328767,7496,6670,983.99
2017-01-14T00:00:00Z,2017.0356164,7110,6660,990.97
2017-01-15T00:00:00Z,2017.0383562,6465,6644,1003.51
2017-01-16T00:00:00Z,2017.0410959,5783,6633,1018.32
2017-01-17T00:00:00Z,2017.0438356,5777,6563,1017.02
2017-01-18T00:00:00Z,2017.0465753,6160,6597,1009.16
2017-01-19T00:00:00Z,2017.0493151,6656,6614,998.96
2017-01-20T00:00:00Z,2017.0520548,6323,6599,1005.53
2017-01-21T00:00:00Z,2017.0547945,5994,6598,1012.77
2017-01-22T00:00:00Z,2017.0575342,6198,6602,1008.31
2017-01-23T00:00:00Z,2017.0602740,6569,6620,1000.85
2017-01-24T00:00:00Z,2017.0630137,5760,6642,1019.05
2017-01-25T00:00:00Z,2017.0657534,6063,6626,1011.90
2017-01-26T00:00:00Z,2017.0684932,6282,6594,1006.36
2017-01-27T00:00:00Z,2017.0712329,5981,6579,1012.63
2017-01-28T00:00:00Z,2017.0739726,6058,6625,1011.86
2017-01-29T00:00:00Z,2017.0767123,6198,6621,1008.76
2017-01-30T00:00:00Z,2017.0794521,6572,6661,1001.63
2017-01-31T00:00:00Z,2017.0821918,5951,6644,1014.64
2017-02-01T00:00:00Z,2017.0849315,5682,6626,1020.54
2017-02-02T00:00:00Z,2017.0876712,6023,6608,1012.32
2017-02-03T00:00:00Z,2017.0904110,6117,6567,1009.34
2017-02-04T00:00:00Z,2017.0931507,5892,6569,1014.46
2017-02-05T00:00:00Z,2017.0958904,5401,6571,1026.32
2017-02-06T00:00:00Z,2017.0986301,4920,6585,1039.15
2017-02-07T00:00:00Z,2017.1013699,4780,6604,1043.43
2017-02-08T00:00:00Z,2017.1041096,4773,6642,1044.39
2017-02-09T00:00:00Z,2017.1068493,4652,6608,1047.19
2017-02-10T00:00:00Z,2017.1095890,4725,6596,1044.86
2017-02-11T00:00:00Z,2017.1123288,5059,6624,1036.18
2017-02-12T00:00:00Z,2017.1150685,5562,6627,1023.66
2017-02-13T00:00:00Z,2017.1178082,6033,6604,1011.99
2017-02-14T00:00:00Z,2017.1205479,5508,6617,1024.60
2017-02-15T00:00:00Z,2017.1232877,5521,6627,1024.53
2017-02-16T00:00:00Z,2017.1260274,6251,6651,1008.22
2017-02-17T00:00:00Z,2017.1287671,6795,6643,996.71
2017-02-18T00:00:00Z,2017.1315068,6792,6648,996.88
2017-02-19T00:00:00Z,2017.1342466,7262,6663,988.18
2017-02-20T00:00:00Z,2017.1369863,7407,6668,985.55
2017-02-21T00:00:00Z,2017.1397260,7247,6697,989.13
2017-02-22T00:00:00Z,2017.1424658,7512,6694,984.26
2017-02-23T00:00:00Z,2017.1452055,8145,6694,973.24
2017-02-24T00:00:00Z,2017.1479452,7732,6656,979.57
2017-02-25T00:00:00Z,2017.1506849,7217,6657,988.84
2017-02-26T00:00:00Z,2017.1534247,6915,6670,994.89
2017-02-27T00:00:00Z,2017.1561644,6675,6689,1000.03
2017-02-28T00:00:00Z,2017.1589041,6979,6692,994.09
2017-03-01T00:00:00Z,2017.1616438,7309,6660,987.24
2017-03-02T00:00:00Z,2017.1643836,7121,6599,989.48
2017-03-03T00:00:00Z,2017.1671233,6808,6611,995.80
2017-03-04T00:00:00Z,2017.1698630,6350,6625,1005.51
2017-03-05T00:00:00Z,2017.1726027,5924,6627,1014.94
2017-03-06T00:00:00Z,2017.1753425,5532,6627,1024.19
2017-03-07T00:00:00Z,2017.1780822,5366,6627,1028.28
2017-03-08T00:00:00Z,2017.1808219,6017,6633,1013.00
2017-03-09T00:00:00Z,2017.1835616,6249,6615,1007.45
2017-03-10T00:00:00Z,2017.1863014,6210,6635,1008.71
2017-03-11T00:00:00Z,2017.1890411,6021,6631,1012.79
2017-03-12T00:00:00Z,2017.1917808,6028,6642,1012.87
2017-03-13T00:00:00Z,2017.1945205,5956,6636,1014.39
2017-03-14T00:00:00Z,2017.1972603,6609,6649,1000.78
2017-03-15T00:00:00Z,2017.2000000,7578,6682,982.76
2017-03-16T00:00:00Z,2017.2027397,6921,6674,994.88
2017-03-17T00:00:00Z,2017.2054795,7784,6689,979.33
2017-03-18T00:00:00Z,2017.2082192,7572,6714,983.58
2017-03-19T00:00:00Z,2017.2109589,6680,6719,1000.56
2017-03-20T00:00:00Z,2017.2136986,6704,6738,1000.44
2017-03-21T00:00:00Z,2017.2164384,6914,6670,994.93
2017-03-22T00:00:00Z,2017.2191781,7144,6646,990.01
2017-03-23T00:00:00Z,2017.2219178,6586,6659,1001.31
2017-03-24T00:00:00Z,2017.2246575,6097,6621,1010.91
2017-03-25T00:00:00Z,2017.2273973,6217,6629,1008.44
2017-03-26T00:00:00Z,2017.2301370,6848,6683,996.51
2017-03-27T00:00:00Z,2017.2328767,6730,6674,998.68
2017-03-28T00:00:00Z,2017.2356164,6363,6682,1006.39
2017-03-29T00:00:00Z,2017.2383562,6176,6679,1010.34
2017-03-30T00:00:00Z,2017.2410959,6008,6665,1013.77
2017-03-31T00:00:00Z,2017.2438356,6002,6643,1013.47
2017-04-01T00:00:00Z,2017.2465753,6419,6606,1003.68
2017-04-02T00:00:00Z,2017.2493151,6076,6615,1011.33
2017-04-03T00:00:00Z,2017.2520548,5781,6589,1017.45
2017-04-04T00:00:00Z,2017.2547945,6321,6550,1004.60
2017-04-05T00:00:00Z,2017.2575342,6607,6529,998.15
